site,G1Known,G2Known,G3Known,G4Known,G5Known
www.bustle.com,0.2,0.4,0.2,0.2,0.0
www.butfootballclub.fr,0.0,0.0,1.0,0.0,0.0
www.buzzfil.net,0.0,0.0,1.0,0.0,0.0
www.buzzhand.com,0.0,0.0,1.0,0.0,0.0
www.byetv.org,1.0,0.0,0.0,0.0,0.0
www.cadillacforums.com,0.0,1.0,0.0,0.0,0.0
www.cafeastrology.com,1.0,0.0,0.0,0.0,0.0
www.cafemom.com,0.0,0.0,0.5,0.5,0.0
www.cagesideseats.com,0.5,0.0,0.0,0.5,0.0
www.caintv.com,0.0,0.0,1.0,0.0,0.0
www.cakecentral.com,0.0,0.0,1.0,0.0,0.0
www.calciomatome.net,1.0,0.0,0.0,0.0,0.0
www.calculator.com,0.0,0.0,1.0,0.0,0.0
www.calculator.net,0.0,1.0,0.0,0.0,0.0
www.calendar-365.com,0.0,0.0,1.0,0.0,0.0
www.callmepmc.com,0.0,1.0,0.0,0.0,0.0
www.caloriecount.com,0.0,1.0,0.0,0.0,0.0
www.caloriesecrets.net,1.0,0.0,0.0,0.0,0.0
www.canonwatch.com,0.0,0.0,1.0,0.0,0.0
www.capecodtimes.com,1.0,0.0,0.0,0.0,0.0
www.capitalgazette.com,1.0,0.0,0.0,0.0,0.0
www.caraudio.com,0.0,0.0,0.0,0.0,1.0
www.care2.com,0.0,0.0,1.0,0.0,0.0
www.careercast.com,0.5,0.0,0.5,0.0,0.0
www.careerealism.com,1.0,0.0,0.0,0.0,0.0
www.careernook.com,0.0,0.0,1.0,0.0,0.0
www.cargurus.com,0.75,0.0,0.0,0.25,0.0
www.carolinarustica.com,0.0,1.0,0.0,0.0,0.0
www.cars-on-line.com,0.0,0.0,1.0,0.0,0.0
www.carslift.com,0.0,0.0,1.0,0.0,0.0
www.carsluxurious.com,0.0,0.0,1.0,0.0,0.0
www.carsoup.com,0.5,0.0,0.0,0.5,0.0
www.cartesiancartoons.com,0.0,0.0,1.0,0.0,0.0
www.casualgameportal.com,0.0,1.0,0.0,0.0,0.0
www.catholic.org,0.0,1.0,0.0,0.0,0.0
www.cbs.com,0.666666666667,0.0,0.333333333333,0.0,0.0
www.cbs46.com,0.0,0.0,1.0,0.0,0.0
www.cbs58.com,0.0,0.0,1.0,0.0,0.0
www.cbs6albany.com,1.0,0.0,0.0,0.0,0.0
www.cbsinteractive.com,0.363636363636,0.227272727273,0.318181818182,0.0909090909091,0.0
www.cbsnews.com,0.4,0.2,0.4,0.0,0.0
www.cbssports.com,0.2,0.0,0.5,0.2,0.1
www.cccam-server.info,0.0,0.0,1.0,0.0,0.0
www.cdkitchen.com,0.0,0.0,0.5,0.0,0.5
www.celebdirtylaundry.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.celebeat.com,0.0,0.0,0.0,1.0,0.0
www.celebritychef.tv,0.0,1.0,0.0,0.0,0.0
www.celebritynetworth.com,0.0,0.0,1.0,0.0,0.0
www.celebritytravel.tv,0.0,1.0,0.0,0.0,0.0
www.celebritywatchdog.com,0.0,1.0,0.0,0.0,0.0
www.celebuzz.com,0.0,1.0,0.0,0.0,0.0
www.celicasupra.com,0.0,0.0,0.0,0.0,1.0
www.centralmaine.com,1.0,0.0,0.0,0.0,0.0
www.cervicalrelief.com,0.0,0.0,1.0,0.0,0.0
www.chacha.com,0.0,0.0,1.0,0.0,0.0
www.championselect.net,0.0,1.0,0.0,0.0,0.0
www.charismamag.com,0.0,0.0,1.0,0.0,0.0
www.charismanews.com,0.5,0.0,0.5,0.0,0.0
www.charlesglassmanmd.com,1.0,0.0,0.0,0.0,0.0
www.charlotteobserver.com,0.5,0.0,0.25,0.25,0.0
www.cheapoair.com,0.5,0.0,0.0,0.5,0.0
www.cheaptravelsonline.com,0.0,0.0,1.0,0.0,0.0
www.cheatcc.com,0.0,0.0,0.0,1.0,0.0
www.cheatsheet.com,0.1875,0.25,0.375,0.1875,0.0
www.checkthisyo.com,0.142857142857,0.214285714286,0.285714285714,0.142857142857,0.214285714286
www.cheeserank.com,1.0,0.0,0.0,0.0,0.0
www.chegg.com,0.0,1.0,0.0,0.0,0.0
www.cher.yuku.com,0.0,0.0,1.0,0.0,0.0
www.chevelles.com,0.0,0.0,0.0,1.0,0.0
www.chicagobusiness.com,0.0,0.5,0.0,0.5,0.0
www.chicagotribune.com,0.625,0.125,0.25,0.0,0.0
www.childfun.com,0.0,0.0,1.0,0.0,0.0
www.chinatimes.com,0.0,0.0,1.0,0.0,0.0
www.chordie.com,0.0,0.5,0.5,0.0,0.0
www.chow.com,0.0,0.5,0.5,0.0,0.0
www.christianmingle.com,0.0,0.0,1.0,0.0,0.0
www.christianpost.com,0.5,0.5,0.0,0.0,0.0
www.christiantoday.com,0.0,0.5,0.333333333333,0.0,0.166666666667
www.chron.com,0.166666666667,0.166666666667,0.333333333333,0.333333333333,0.0
www.cibercuba.com,1.0,0.0,0.0,0.0,0.0
www.cinemablend.com,0.25,0.375,0.125,0.25,0.0
www.cinemark.com.br,0.0,0.0,1.0,0.0,0.0
www.cinnamonspiceandeverythingnice.com,0.0,1.0,0.0,0.0,0.0
www.citationmachine.net,0.833333333333,0.0,0.166666666667,0.0,0.0
www.citefast.com,0.0,1.0,0.0,0.0,0.0
www.cityfeet.com,1.0,0.0,0.0,0.0,0.0
www.citysearch.com,0.0,1.0,0.0,0.0,0.0
www.cjanekendrick.com,0.0,0.0,1.0,0.0,0.0
www.classicalite.com,0.0,0.0,0.0,0.0,1.0
www.classmates.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.classroomjr.com,0.0,0.0,1.0,0.0,0.0
www.clickorlando.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.cliffsnotes.com,0.0,0.0,1.0,0.0,0.0
www.clipd.com,0.2,0.4,0.266666666667,0.0666666666667,0.0666666666667
www.closeronline.co.uk,0.0,0.0,1.0,0.0,0.0
www.club3g.com,0.0,0.0,0.0,0.0,1.0
www.clublexus.com,0.0,0.0,0.0,1.0,0.0
www.clutchmagonline.com,0.0,1.0,0.0,0.0,0.0
www.cnbc.com,0.0,1.0,0.0,0.0,0.0
www.cncitynews.com,0.0,1.0,0.0,0.0,0.0
www.cnet.com,0.6,0.4,0.0,0.0,0.0
www.cnn.com,0.446428571429,0.178571428571,0.232142857143,0.142857142857,0.0
www.cntraveler.com,1.0,0.0,0.0,0.0,0.0
www.coachvanhetjaar.nl,0.0,0.0,1.0,0.0,0.0
www.coinflation.com,0.0,0.0,1.0,0.0,0.0
www.cokeandpopcorn.ch,0.0,0.0,0.0,1.0,0.0
www.collective-evolution.com,0.0,1.0,0.0,0.0,0.0
www.collegeenvy.com,0.0,1.0,0.0,0.0,0.0
www.collegesimply.com,0.0,0.0,1.0,0.0,0.0
www.colorpagesformom.com,0.0,1.0,0.0,0.0,0.0
www.comicbook.com,0.0,0.0,1.0,0.0,0.0
www.comicbookmovie.com,0.0,0.0,1.0,0.0,0.0
www.comingsoon.net,0.0,1.0,0.0,0.0,0.0
www.commentcamarche.net,0.0,0.0,1.0,0.0,0.0
www.commercialtrucktrader.com,1.0,0.0,0.0,0.0,0.0
www.commonsensewithmoney.com,0.0,0.0,1.0,0.0,0.0
www.compare99.com,0.333333333333,0.333333333333,0.333333333333,0.0,0.0
www.completelydelicious.com,0.0,0.0,1.0,0.0,0.0
www.condenast.com,0.0,0.5,0.25,0.0,0.25
www.confectionalism.com,1.0,0.0,0.0,0.0,0.0
www.confettidaydreams.com,0.0,1.0,0.0,0.0,0.0
www.connectmidmissouri.com,0.0,0.0,0.0,0.0,1.0
www.conneriesqc.com,0.0,1.0,0.0,0.0,0.0
www.consoglobe.com,0.0,0.0,1.0,0.0,0.0
www.cookiesandcups.com,0.0,1.0,0.0,0.0,0.0
www.cookingclassy.com,0.0,1.0,0.0,0.0,0.0
www.cookingforkeeps.com,0.0,1.0,0.0,0.0,0.0
www.cookinggames.com,0.0,0.0,1.0,0.0,0.0
www.cookinglight.com,0.0,1.0,0.0,0.0,0.0
www.cooks.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.cookscentral.com,1.0,0.0,0.0,0.0,0.0
www.cookunique.com,0.0,0.0,1.0,0.0,0.0
www.coolgames.com,0.0,0.0,1.0,0.0,0.0
www.coolmath-games.com,0.333333333333,0.0666666666667,0.533333333333,0.0666666666667,0.0
www.copykat.com,0.5,0.0,0.0,0.0,0.5
www.cosmopolitan.co.uk,1.0,0.0,0.0,0.0,0.0
www.cosmopolitan.com,0.0,0.5,0.25,0.0,0.25
www.countryliving.com,0.0,0.5,0.5,0.0,0.0
www.couponmom.com,0.0,0.0,1.0,0.0,0.0
www.coupons.com,0.166666666667,0.0,0.833333333333,0.0,0.0
www.couriernews.com,1.0,0.0,0.0,0.0,0.0
www.courierpress.com,1.0,0.0,0.0,0.0,0.0
www.covers.com,0.5,0.0,0.5,0.0,0.0
www.cplusplus.com,0.0,0.0,0.0,1.0,0.0
www.cracked.com,0.0,0.5,0.5,0.0,0.0
www.craftsconnect.com,0.0,0.0,1.0,0.0,0.0
www.craftscove.com,0.0,0.0,1.0,0.0,0.0
www.craftsoverload.com,0.0,0.0,1.0,0.0,0.0
www.craftstalks.com,0.0,0.0,1.0,0.0,0.0
www.craftsview.com,0.0,0.0,1.0,0.0,0.0
www.crash.net,1.0,0.0,0.0,0.0,0.0
www.crazyforcrust.com,1.0,0.0,0.0,0.0,0.0
www.createdby-diane.com,0.0,1.0,0.0,0.0,0.0
www.creativebloq.com,0.0,0.5,0.5,0.0,0.0
www.crictracker.com,0.0,0.0,0.0,0.0,1.0
www.cringechannel.com,0.0,0.0,1.0,0.0,0.0
www.crosswordwiki.com,1.0,0.0,0.0,0.0,0.0
www.cruisersforum.com,0.0,0.0,1.0,0.0,0.0
www.cruiseshipdeaths.com,0.0,1.0,0.0,0.0,0.0
www.crumb.com,0.0,1.0,0.0,0.0,0.0
www.crusharcade.com,1.0,0.0,0.0,0.0,0.0
www.cruzetalk.com,0.0,0.0,1.0,0.0,0.0
www.crye-leike.com,0.0,0.0,1.0,0.0,0.0
www.cuisineactuelle.fr,0.0,1.0,0.0,0.0,0.0
www.cultofmac.com,0.0,0.0,0.0,1.0,0.0
www.cupcakeproject.com,0.0,1.0,0.0,0.0,0.0
www.cupcakesandcutlery.com,1.0,0.0,0.0,0.0,0.0
www.curse.com,0.0,0.0,1.0,0.0,0.0
www.cut-the-knot.org,0.0,0.0,0.0,0.0,1.0
www.cutegirlshairstyles.com,0.0,0.0,1.0,0.0,0.0
www.cutemunchkins.com,0.0,1.0,0.0,0.0,0.0
www.cvs.com,0.0,0.0,0.0,1.0,0.0
www.cwtv.com,0.5,0.0,0.0,0.5,0.0
www.cyclingnews.com,0.0,0.0,1.0,0.0,0.0
www.cymax.com,1.0,0.0,0.0,0.0,0.0
www.d1baseball.com,0.0,0.0,1.0,0.0,0.0
www.da-ads.com,0.0,0.5,0.0,0.5,0.0
www.dafont.com,0.333333333333,0.0,0.333333333333,0.333333333333,0.0
www.daft.ie,0.0,1.0,0.0,0.0,0.0
www.dailyder.com,0.0,0.0,1.0,0.0,0.0
www.dailydot.com,0.4,0.2,0.0,0.4,0.0
www.dailyentertainmentnews.com,0.0,0.0,1.0,0.0,0.0
www.dailygrocerycoupon.com,0.0,0.0,1.0,0.0,0.0
www.dailyherald.com,0.0,0.0,1.0,0.0,0.0
www.dailyliked.net,0.0,1.0,0.0,0.0,0.0
www.dailymail.co.uk,0.258064516129,0.193548387097,0.290322580645,0.193548387097,0.0645161290323
www.dailyme.com,0.0,0.0,1.0,0.0,0.0
www.dailymotion.com,0.2,0.266666666667,0.4,0.133333333333,0.0
www.dailyparent.com,0.0,1.0,0.0,0.0,0.0
www.dailyrecordnews.com,0.0,0.0,0.0,0.0,1.0
www.dailyrx.com,1.0,0.0,0.0,0.0,0.0
www.dailystar.co.uk,0.0,0.5,0.5,0.0,0.0
www.dallasblack.com,0.0,0.0,1.0,0.0,0.0
www.dallasnews.com,0.25,0.0,0.5,0.25,0.0
www.daniweb.com,0.0,0.0,1.0,0.0,0.0
www.daringgourmet.com,0.0,1.0,0.0,0.0,0.0
www.dart-mouth.com,0.0,0.0,1.0,0.0,0.0
www.datadeliver.net,1.0,0.0,0.0,0.0,0.0
www.datalounge.com,0.0,1.0,0.0,0.0,0.0
www.datpiff.com,0.5,0.0,0.0,0.5,0.0
www.dawn.com,0.0,0.0,0.0,0.0,1.0
www.dawnpath.com,0.0,1.0,0.0,0.0,0.0
www.dayjob.com,0.0,0.0,0.0,1.0,0.0
www.dayscafe.com,0.0,1.0,0.0,0.0,0.0
www.dcclothesline.com,0.0,1.0,0.0,0.0,0.0
www.dcrainmaker.com,0.0,1.0,0.0,0.0,0.0
www.dealio.com,0.0,0.0,1.0,0.0,0.0
www.deals2buy.com,0.0,0.0,0.0,1.0,0.0
www.dealsofamerica.com,1.0,0.0,0.0,0.0,0.0
www.debate.org,1.0,0.0,0.0,0.0,0.0
www.decidatriunfar.net,0.0,0.0,1.0,0.0,0.0
www.decoist.com,1.0,0.0,0.0,0.0,0.0
www.deezer.com,0.0,0.0,1.0,0.0,0.0
www.democraticunderground.com,0.0,0.5,0.0,0.5,0.0
www.demonoid.pw,0.0,0.0,0.0,1.0,0.0
www.demotywatory.pl,0.0,0.0,1.0,0.0,0.0
www.denofgeek.us,0.0,0.0,1.0,0.0,0.0
www.denverpost.com,1.0,0.0,0.0,0.0,0.0
www.depressedtest.com,1.0,0.0,0.0,0.0,0.0
www.deseretnews.com,0.0,0.0,0.5,0.5,0.0
www.desifive.com,0.0,0.0,1.0,0.0,0.0
www.designformankind.com,0.0,1.0,0.0,0.0,0.0
www.designntrend.com,0.0,0.0,0.0,1.0,0.0
www.deveoh.com,0.0,1.0,0.0,0.0,0.0
www.di.fm,0.0,0.0,0.0,1.0,0.0
www.diaryofarecipecollector.com,0.0,0.0,1.0,0.0,0.0
www.diez.hn,0.0,0.0,0.0,1.0,0.0
www.diffen.com,0.0,0.5,0.5,0.0,0.0
www.differencebetween.net,0.0,0.0,0.0,1.0,0.0
www.digitalcameraworld.com,0.0,0.0,0.0,1.0,0.0
www.digitalspy.co.uk,1.0,0.0,0.0,0.0,0.0
www.digitaltrends.com,0.0,1.0,0.0,0.0,0.0
www.dilbert.com,0.0,0.0,1.0,0.0,0.0
www.dimemag.com,0.0,1.0,0.0,0.0,0.0
www.dinakaran.com,0.0,0.0,1.0,0.0,0.0
www.diply.com,1.0,0.0,0.0,0.0,0.0
www.disabilityscoop.com,0.0,1.0,0.0,0.0,0.0
www.disboards.com,0.0,0.0,1.0,0.0,0.0
www.discgolfscene.com,1.0,0.0,0.0,0.0,0.0
www.discuss.com.hk,0.0,0.0,1.0,0.0,0.0
www.disinfo.com,0.0,0.0,1.0,0.0,0.0
www.disneyfanatic.com,0.0,0.0,1.0,0.0,0.0
www.dispatch.com,0.0,1.0,0.0,0.0,0.0
www.distrigame.com,0.0,0.0,1.0,0.0,0.0
www.dividendchannel.com,0.0,1.0,0.0,0.0,0.0
www.diymobileaudio.com,0.0,0.0,0.0,0.0,1.0
www.diyncrafts.com,0.0,0.0,1.0,0.0,0.0
www.diytravelplan.com,0.0,0.0,1.0,0.0,0.0
www.dltk-bible.com,0.0,0.0,0.0,1.0,0.0
www.dnsrsearch.com,0.0,0.5,0.5,0.0,0.0
www.doctoroz.com,0.0,1.0,0.0,0.0,0.0
www.dogbreedinfo.com,0.0,0.5,0.0,0.5,0.0
www.dojo.com,1.0,0.0,0.0,0.0,0.0
www.dose.com,0.142857142857,0.285714285714,0.428571428571,0.142857142857,0.0
www.doublethebatch.com,0.0,0.0,1.0,0.0,0.0
www.doujin.com.tw,0.0,0.0,1.0,0.0,0.0
www.doyogawithme.com,1.0,0.0,0.0,0.0,0.0
www.drafttek.com,0.0,0.0,1.0,0.0,0.0
www.dramaboom.com,1.0,0.0,0.0,0.0,0.0
www.dreamalittlebigger.com,0.0,0.0,1.0,0.0,0.0
www.dreamhomesource.com,0.0,0.0,1.0,0.0,0.0
www.dreamhorse.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.dreammoods.com,0.333333333333,0.0,0.333333333333,0.0,0.333333333333
www.dreamota.com,0.0,0.0,1.0,0.0,0.0
www.dressup247.com,0.0,0.0,1.0,0.0,0.0
www.dressupgames.com,0.0,0.0,1.0,0.0,0.0
www.dressupwho.com,0.0,1.0,0.0,0.0,0.0
www.drhtv.com.pl,0.0,0.0,1.0,0.0,0.0
www.drudgereport.com,0.5,0.1,0.3,0.1,0.0
www.drugs.com,0.222222222222,0.222222222222,0.222222222222,0.222222222222,0.111111111111
www.drweil.com,0.0,0.0,1.0,0.0,0.0
www.dshhonline.com,0.0,0.0,0.0,1.0,0.0
www.dualshockers.com,0.0,0.0,0.0,0.0,1.0
www.duffelblog.com,0.0,0.0,0.0,1.0,0.0
www.duggarfamilyblog.com,0.0,0.5,0.5,0.0,0.0
www.dumbingofage.com,0.0,0.0,1.0,0.0,0.0
www.dummies.com,0.0,0.5,0.5,0.0,0.0
www.duplichecker.com,0.0,1.0,0.0,0.0,0.0
www.duramaxforum.com,1.0,0.0,0.0,0.0,0.0
www.dxmaps.com,1.0,0.0,0.0,0.0,0.0
www.e-chords.com,0.0,0.0,1.0,0.0,0.0
www.earthporm.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.earthtripper.com,1.0,0.0,0.0,0.0,0.0
www.easybib.com,0.285714285714,0.142857142857,0.428571428571,0.142857142857,0.0
www.easyhomesite.com,1.0,0.0,0.0,0.0,0.0
www.eatdrinkbetter.com,0.0,0.0,1.0,0.0,0.0
www.eater.com,0.0,0.0,1.0,0.0,0.0
www.eatlikenoone.com,0.0,0.0,1.0,0.0,0.0
www.ebags.com,0.0,1.0,0.0,0.0,0.0
www.ebaumsworld.com,0.0,0.0,1.0,0.0,0.0
www.ebay.ca,0.0,0.0,0.0,1.0,0.0
www.ebay.co.uk,0.333333333333,0.333333333333,0.166666666667,0.166666666667,0.0
www.ebay.com,0.410714285714,0.0982142857143,0.330357142857,0.142857142857,0.0178571428571
www.ebay.com.au,0.0,0.6,0.4,0.0,0.0
www.ebay.de,0.0,0.0,1.0,0.0,0.0
www.ebay.fr,0.0,0.0,1.0,0.0,0.0
www.ebookers.com,0.0,0.0,1.0,0.0,0.0
www.education.com,0.666666666667,0.0,0.333333333333,0.0,0.0
www.effinghamdailynews.com,0.0,1.0,0.0,0.0,0.0
www.egglesscooking.com,0.0,1.0,0.0,0.0,0.0
www.egokick.com,0.266666666667,0.133333333333,0.266666666667,0.2,0.133333333333
www.ehow.com,0.2,0.8,0.0,0.0,0.0
www.ehowenespanol.com,1.0,0.0,0.0,0.0,0.0
www.eldersweather.com.au,0.0,1.0,0.0,0.0,0.0
www.eleconomista.es,0.0,0.0,1.0,0.0,0.0
www.elements4health.com,0.0,0.0,1.0,0.0,0.0
www.elitepvpers.com,0.0,0.0,1.0,0.0,0.0
www.elle-fanning.net,0.0,0.0,1.0,0.0,0.0
www.elle.com,0.0,0.0,1.0,0.0,0.0
www.emccathletics.com,1.0,0.0,0.0,0.0,0.0
www.emedicinehealth.com,1.0,0.0,0.0,0.0,0.0
www.eminem.net,1.0,0.0,0.0,0.0,0.0
www.emuparadise.me,0.0,0.0,0.0,1.0,0.0
www.encyclopedia.com,0.0,1.0,0.0,0.0,0.0
www.enews.com.tw,0.0,0.0,1.0,0.0,0.0
www.engadget.com,0.0,0.25,0.75,0.0,0.0
www.engineering.careers360.com,0.0,0.0,0.0,0.0,1.0
www.englishboysnames.co.uk,0.0,1.0,0.0,0.0,0.0
www.enjoygram.com,0.0,1.0,0.0,0.0,0.0
www.enstarz.com,0.0,1.0,0.0,0.0,0.0
www.entertainmentceleb.com,0.0,1.0,0.0,0.0,0.0
www.entertainmentsites.com,0.0,0.5,0.0,0.5,0.0
www.entrepreneur.com,0.0,0.0,1.0,0.0,0.0
www.eonline.com,0.0,0.0,1.0,0.0,0.0
www.epicoftheday.com,0.0,1.0,0.0,0.0,0.0
www.epictimes.com,0.0,0.0,0.0,1.0,0.0
www.epicurious.com,0.0,1.0,0.0,0.0,0.0
www.eplans.com,0.0,0.0,1.0,0.0,0.0
www.equibase.com,0.0,0.0,0.5,0.5,0.0
www.equine.com,0.0,0.0,1.0,0.0,0.0
www.equinehits.com,1.0,0.0,0.0,0.0,0.0
www.equipmenttraderonline.com,1.0,0.0,0.0,0.0,0.0
www.escapehere.com,0.25,0.25,0.25,0.25,0.0
www.escapewizard.com,1.0,0.0,0.0,0.0,0.0
www.esohead.com,0.0,0.0,0.0,1.0,0.0
www.espncricinfo.com,0.0,0.0,1.0,0.0,0.0
www.espnfc.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.espnfc.us,0.0,1.0,0.0,0.0,0.0
www.etonline.com,0.125,0.375,0.5,0.0,0.0
www.ettoday.net,0.0,0.0,1.0,0.0,0.0
www.eugeneoutdoors.com,0.0,0.0,0.0,1.0,0.0
www.eveningtribune.com,0.0,0.0,1.0,0.0,0.0
www.eventhubs.com,0.0,0.5,0.0,0.5,0.0
www.everydayfamily.com,0.333333333333,0.0,0.666666666667,0.0,0.0
www.everyrecipe.co.nz,0.0,0.0,1.0,0.0,0.0
www.evite.com,0.428571428571,0.285714285714,0.285714285714,0.0,0.0
www.evolvenation.com,0.5,0.0,0.5,0.0,0.0
www.ew.com,0.333333333333,0.666666666667,0.0,0.0,0.0
www.eweek.com,1.0,0.0,0.0,0.0,0.0
www.examcompass.com,0.0,0.0,1.0,0.0,0.0
www.examiner.com,0.444444444444,0.222222222222,0.0,0.333333333333,0.0
www.examiner.net,0.0,0.0,1.0,0.0,0.0
www.excite.com,1.0,0.0,0.0,0.0,0.0
www.expatarrivals.com,0.0,0.0,1.0,0.0,0.0
www.experienceproject.com,0.25,0.0,0.0,0.75,0.0
www.expertlaw.com,1.0,0.0,0.0,0.0,0.0
www.experts-exchange.com,0.0,0.0,1.0,0.0,0.0
www.express.co.uk,1.0,0.0,0.0,0.0,0.0
www.express.com.pk,0.0,0.0,0.5,0.0,0.5
www.express.pk,0.0,0.0,0.666666666667,0.0,0.333333333333
www.extremetech.com,1.0,0.0,0.0,0.0,0.0
www.eztraveltips.com,0.0,1.0,0.0,0.0,0.0
www.f150online.com,0.0,1.0,0.0,0.0,0.0
www.fabwags.com,0.0,0.0,1.0,0.0,0.0
www.facade.com,0.0,0.0,1.0,0.0,0.0
www.factslides.com,0.0,0.5,0.0,0.5,0.0
www.fairfax-international.com.au,0.0,0.0,0.5,0.5,0.0
www.fakt.pl,0.0,1.0,0.0,0.0,0.0
www.fame10.com,0.0,1.0,0.0,0.0,0.0
www.familycircle.com,0.0,1.0,0.0,0.0,0.0
www.familyfreshmeals.com,0.0,1.0,0.0,0.0,0.0
www.familyfriendpoems.com,0.0,0.0,0.0,1.0,0.0
www.familyhandyman.com,0.5,0.0,0.0,0.5,0.0
www.familytabletreasures.com,0.0,1.0,0.0,0.0,0.0
www.famousbirthdays.com,0.666666666667,0.0,0.333333333333,0.0,0.0
www.fanfiction.net,0.0,0.0,1.0,0.0,0.0
www.fanpop.com,0.0,0.5,0.5,0.0,0.0
www.fansshare.com,0.5,0.0,0.5,0.0,0.0
www.fantasypros.com,0.0,1.0,0.0,0.0,0.0
www.farrahgray.com,0.0,1.0,0.0,0.0,0.0
www.fashionnstyle.com,0.0,0.5,0.5,0.0,0.0
www.fashionsaga.com,0.0,0.0,1.0,0.0,0.0
www.fashionsplurge.com,0.0,0.0,1.0,0.0,0.0
www.fastandfaster.net,0.0,1.0,0.0,0.0,0.0
www.fastweb.com,1.0,0.0,0.0,0.0,0.0
www.fbschedules.com,0.0,0.0,1.0,0.0,0.0
www.fdlreporter.com,0.5,0.5,0.0,0.0,0.0
www.feelguide.com,1.0,0.0,0.0,0.0,0.0
www.fiascofilms.com,0.0,0.0,1.0,0.0,0.0
www.fieldandstream.com,1.0,0.0,0.0,0.0,0.0
www.fifteenspatulas.com,0.0,0.0,1.0,0.0,0.0
www.filgoal.com,1.0,0.0,0.0,0.0,0.0
www.filmon.com,0.384615384615,0.0769230769231,0.230769230769,0.230769230769,0.0769230769231
www.filmshout.com,0.0,1.0,0.0,0.0,0.0
www.financearch.com,0.0,0.0,1.0,0.0,0.0
www.financegarage.com,1.0,0.0,0.0,0.0,0.0
www.financialsamurai.com,0.0,0.5,0.0,0.5,0.0
www.findagrave.com,1.0,0.0,0.0,0.0,0.0
www.findingvegan.com,0.0,1.0,0.0,0.0,0.0
www.findlegaladvice.org,0.0,0.0,0.0,1.0,0.0
www.finecooking.com,1.0,0.0,0.0,0.0,0.0
www.finegardening.com,0.5,0.0,0.5,0.0,0.0
www.firebirdnation.com,1.0,0.0,0.0,0.0,0.0
www.firstcoastnews.com,0.0,0.0,0.0,1.0,0.0
www.firstforwomen.com,0.0,0.666666666667,0.333333333333,0.0,0.0
www.firstpost.com,0.0,0.0,0.0,0.0,1.0
www.fishinggames.us,0.0,0.0,0.0,0.0,1.0
www.fishki.pl,0.5,0.0,0.5,0.0,0.0
www.fishwrapper.com,0.0,0.0,1.0,0.0,0.0
www.fitbie.com,0.0,1.0,0.0,0.0,0.0
www.fitday.com,0.5,0.5,0.0,0.0,0.0
www.fitness.com,0.0,0.0,1.0,0.0,0.0
www.fitnessblender.com,0.0,1.0,0.0,0.0,0.0
www.fitstylelife.com,0.0,0.0,0.0,0.0,1.0
www.fivehearthome.com,1.0,0.0,0.0,0.0,0.0
www.fixya.com,0.5,0.0,0.25,0.0,0.25
www.flashresultats.fr,0.0,0.0,1.0,0.0,0.0
www.flatpanels.dk,0.0,0.0,1.0,0.0,0.0
www.flavourfulrecipes.com,1.0,0.0,0.0,0.0,0.0
www.flickeringmyth.com,0.0,0.0,0.0,0.0,1.0
www.flickonflick.net,0.0,0.0,1.0,0.0,0.0
www.floorplans.com,1.0,0.0,0.0,0.0,0.0
www.flvto.com,1.0,0.0,0.0,0.0,0.0
www.flyertalk.com,0.0,0.0,1.0,0.0,0.0
www.fodors.com,0.0,0.0,0.0,1.0,0.0
www.fontspace.com,0.0,0.0,0.0,0.0,1.0
www.food.com,0.0,0.833333333333,0.0,0.0,0.166666666667
www.foodiecrush.com,0.0,1.0,0.0,0.0,0.0
www.foodiefiasco.com,0.0,0.0,1.0,0.0,0.0
www.foodnetwork.co.uk,0.0,0.0,1.0,0.0,0.0
www.foodnetwork.com,0.285714285714,0.428571428571,0.285714285714,0.0,0.0
www.fool.com,0.2,0.0,0.6,0.0,0.2
www.foopets.com,1.0,0.0,0.0,0.0,0.0
www.footmercato.net,0.0,0.0,1.0,0.0,0.0
www.footymad.net,0.0,0.0,1.0,0.0,0.0
www.footytips.com.au,0.0,1.0,0.0,0.0,0.0
www.forbes.com,0.333333333333,0.166666666667,0.25,0.25,0.0
www.ford-trucks.com,0.666666666667,0.333333333333,0.0,0.0,0.0
www.fordescape.org,0.0,0.0,0.0,1.0,0.0
www.forestcamping.com,0.0,0.0,1.0,0.0,0.0
www.forexlive.com,0.0,1.0,0.0,0.0,0.0
www.forextops.com,1.0,0.0,0.0,0.0,0.0
www.foro-ciudad.com,1.0,0.0,0.0,0.0,0.0
www.forrent.com,0.0,0.333333333333,0.333333333333,0.333333333333,0.0
www.forsalebyowner.com,0.75,0.25,0.0,0.0,0.0
www.fortheloveofcooking.net,0.0,0.0,1.0,0.0,0.0
www.forumconstruire.com,0.0,0.0,1.0,0.0,0.0
www.fourfourtwo.com,0.0,1.0,0.0,0.0,0.0
www.fox.com,0.0,0.0,1.0,0.0,0.0
www.fox4now.com,0.0,0.0,1.0,0.0,0.0
www.fox8live.com,0.0,1.0,0.0,0.0,0.0
